date,igpm_acc
2009-08-24,64.96034059
2009-08-25,64.94051082
2009-08-26,64.92068344
2009-08-27,64.90085844
2009-08-28,64.88103582
2009-08-31,64.86121559
2009-09-01,64.88424944
2009-09-02,64.9072865
2009-09-03,64.93032678
2009-09-04,64.95337028
2009-09-08,64.976417
2009-09-09,64.99946694
2009-09-10,65.02252011
2009-09-11,65.04557649
2009-09-14,65.06863609
2009-09-15,65.09169892
2009-09-16,65.11476496
2009-09-17,65.13783423
2009-09-18,65.16090673
2009-09-21,65.18398245
2009-09-22,65.20706139
2009-09-23,65.23014355
2009-09-24,65.25322894
2009-09-25,65.27631756
2009-09-28,65.2994094
2009-09-29,65.32250447
2009-09-30,65.34560276
2009-10-01,65.34835786
2009-10-02,65.351113
2009-10-05,65.35386818
2009-10-06,65.35662342
2009-10-07,65.35937869
2009-10-08,65.36213402
2009-10-09,65.36488939
2009-10-13,65.3676448
2009-10-14,65.37040026
2009-10-15,65.37315577
2009-10-16,65.37591133
2009-10-19,65.37866693
2009-10-20,65.38142257
2009-10-21,65.38417826
2009-10-22,65.386934
2009-10-23,65.38968978
2009-10-26,65.39244561
2009-10-27,65.39520149
2009-10-28,65.39795741
2009-10-29,65.40071337
2009-10-30,65.40346939
2009-11-03,65.40898017
2009-11-04,65.41449114
2009-11-05,65.42000229
2009-11-06,65.42551363
2009-11-09,65.43102515
2009-11-10,65.43653685
2009-11-11,65.44204874
2009-11-12,65.44756081
2009-11-13,65.45307307
2009-11-16,65.45858551
2009-11-17,65.46409813
2009-11-18,65.46961094
2009-11-19,65.47512392
2009-11-23,65.4806371
2009-11-24,65.48615045
2009-11-25,65.491664
2009-11-26,65.49717772
2009-11-27,65.50269163
2009-11-30,65.50820572
2009-12-01,65.49384362
2009-12-02,65.47948276
2009-12-03,65.46512316
2009-12-04,65.45076479
2009-12-07,65.43640768
2009-12-08,65.42205181
2009-12-09,65.40769718
2009-12-10,65.3933438
2009-12-11,65.37899167
2009-12-14,65.36464078
2009-12-15,65.35029114
2009-12-16,65.33594274
2009-12-17,65.32159559
2009-12-18,65.30724968
2009-12-21,65.29290502
2009-12-22,65.2785616
2009-12-23,65.26421942
2009-12-28,65.24987849
2009-12-29,65.23553881
2009-12-30,65.22120037
2010-01-04,65.25579161
2010-01-05,65.29039008
2010-01-06,65.32499581
2010-01-07,65.35960877
2010-01-08,65.39422899
2010-01-11,65.42885645
2010-01-12,65.46349116
2010-01-13,65.49813312
2010-01-14,65.53278234
2010-01-15,65.56743881
2010-01-18,65.60210253
2010-01-19,65.63677351
2010-01-20,65.67145175
2010-01-21,65.70613726
2010-01-22,65.74083002
2010-01-26,65.77553005
2010-01-27,65.81023734
2010-01-28,65.8449519
2010-01-29,65.87967372
2010-02-01,65.94455046
2010-02-02,66.00945257
2010-02-03,66.07438007
2010-02-04,66.13933296
2010-02-05,66.20431125
2010-02-08,66.26931496
2010-02-09,66.33434409
2010-02-10,66.39939866
2010-02-11,66.46447866
2010-02-12,66.52958412
2010-02-17,66.59471505
2010-02-18,66.65987144
2010-02-19,66.72505332
2010-02-22,66.7902607
2010-02-23,66.85549357
2010-02-24,66.92075196
2010-02-25,66.98603587
2010-02-26,67.05134532
2010-03-01,67.10345172
2010-03-02,67.15557437
2010-03-03,67.20771328
2010-03-04,67.25986845
2010-03-05,67.3120399
2010-03-08,67.36422761
2010-03-09,67.4164316
2010-03-10,67.46865188
2010-03-11,67.52088845
2010-03-12,67.57314131
2010-03-15,67.62541046
2010-03-16,67.67769592
2010-03-17,67.72999769
2010-03-18,67.78231578
2010-03-19,67.83465018
2010-03-22,67.88700091
2010-03-23,67.93936796
2010-03-24,67.99175135
2010-03-25,68.04415108
2010-03-26,68.09656716
2010-03-29,68.14899958
2010-03-30,68.20144836
2010-03-31,68.2539135
2010-04-01,68.29693875
2010-04-05,68.33997501
2010-04-06,68.38302228
2010-04-07,68.42608055
2010-04-08,68.46914983
2010-04-09,68.51223013
2010-04-12,68.55532144
2010-04-13,68.59842377
2010-04-14,68.64153713
2010-04-15,68.68466151
2010-04-16,68.72779691
2010-04-19,68.77094335
2010-04-20,68.81410082
2010-04-22,68.85726933
2010-04-23,68.90044887
2010-04-26,68.94363946
2010-04-27,68.98684109
2010-04-28,69.03005377
2010-04-29,69.07327749
2010-04-30,69.11651228
2010-05-03,69.18321231
2010-05-04,69.24993864
2010-05-05,69.31669129
2010-05-06,69.38347027
2010-05-07,69.45027559
2010-05-10,69.51710726
2010-05-11,69.58396528
2010-05-12,69.65084967
2010-05-13,69.71776045
2010-05-14,69.78469761
2010-05-17,69.85166117
2010-05-18,69.91865114
2010-05-19,69.98566754
2010-05-20,70.05271036
2010-05-21,70.11977963
2010-05-24,70.18687535
2010-05-25,70.25399753
2010-05-26,70.32114619
2010-05-27,70.38832133
2010-05-28,70.45552296
2010-05-31,70.5227511
2010-06-01,70.57086849
2010-06-02,70.61899945
2010-06-04,70.66714399
2010-06-07,70.71530212
2010-06-08,70.76347384
2010-06-09,70.81165915
2010-06-10,70.85985806
2010-06-11,70.90807057
2010-06-14,70.95629668
2010-06-15,71.0045364
2010-06-16,71.05278974
2010-06-17,71.10105669
2010-06-18,71.14933726
2010-06-21,71.19763145
2010-06-22,71.24593927
2010-06-23,71.29426072
2010-06-24,71.34259581
2010-06-25,71.39094453
2010-06-28,71.4393069
2010-06-29,71.48768292
2010-06-30,71.53607258
2010-07-01,71.54464317
2010-07-02,71.55321419
2010-07-05,71.56178564
2010-07-06,71.57035752
2010-07-07,71.57892982
2010-07-08,71.58750256
2010-07-12,71.59607572
2010-07-13,71.60464931
2010-07-14,71.61322333
2010-07-15,71.62179777
2010-07-16,71.63037265
2010-07-19,71.63894795
2010-07-20,71.64752368
2010-07-21,71.65609984
2010-07-22,71.66467643
2010-07-23,71.67325345
2010-07-26,71.68183089
2010-07-27,71.69040877
2010-07-28,71.69898707
2010-07-29,71.7075658
2010-07-30,71.71614496
2010-08-02,71.76005557
2010-08-03,71.8039774
2010-08-04,71.84791047
2010-08-05,71.89185477
2010-08-06,71.9358103
2010-08-09,71.97977708
2010-08-10,72.0237551
2010-08-11,72.06774437
2010-08-12,72.11174489
2010-08-13,72.15575665
2010-08-16,72.19977967
2010-08-17,72.24381395
2010-08-18,72.28785949
2010-08-19,72.33191629
2010-08-20,72.37598436
2010-08-23,72.4200637
2010-08-24,72.46415431
2010-08-25,72.50825619
2010-08-26,72.55236936
2010-08-27,72.5964938
2010-08-30,72.64062952
2010-08-31,72.68477653
2010-09-01,72.75060718
2010-09-02,72.81646292
2010-09-03,72.88234376
2010-09-06,72.94824972
2010-09-08,73.0141808
2010-09-09,73.08013702
2010-09-10,73.14611838
2010-09-13,73.2121249
2010-09-14,73.27815658
2010-09-15,73.34421343
2010-09-16,73.41029546
2010-09-17,73.47640268
2010-09-20,73.54253511
2010-09-21,73.60869274
2010-09-22,73.6748756
2010-09-23,73.74108369
2010-09-24,73.80731702
2010-09-27,73.87357559
2010-09-28,73.93985943
2010-09-29,74.00616853
2010-09-30,74.07250291
2010-10-01,74.13082311
2010-10-04,74.18916286
2010-10-05,74.24752214
2010-10-06,74.30590098
2010-10-07,74.36429938
2010-10-08,74.42271735
2010-10-11,74.48115488
2010-10-13,74.539612
2010-10-14,74.5980887
2010-10-15,74.65658499
2010-10-18,74.71510088
2010-10-19,74.77363637
2010-10-20,74.83219148
2010-10-21,74.8907662
2010-10-22,74.94936055
2010-10-25,75.00797453
2010-10-26,75.06660815
2010-10-27,75.12526141
2010-10-28,75.18393432
2010-10-29,75.24262689
2010-11-01,75.32673946
2010-11-03,75.41089241
2010-11-04,75.49508575
2010-11-05,75.5793195
2010-11-08,75.66359368
2010-11-09,75.74790831
2010-11-10,75.83226341
2010-11-11,75.916659
2010-11-12,76.0010951
2010-11-16,76.08557172
2010-11-17,76.17008889
2010-11-18,76.25464663
2010-11-19,76.33924495
2010-11-22,76.42388388
2010-11-23,76.50856343
2010-11-24,76.59328363
2010-11-25,76.67804449
2010-11-26,76.76284603
2010-11-29,76.84768828
2010-11-30,76.93257125
2010-12-01,76.97313063
2010-12-02,77.01369932
2010-12-03,77.0542773
2010-12-06,77.09486459
2010-12-07,77.13546118
2010-12-08,77.17606707
2010-12-09,77.21668228
2010-12-10,77.25730679
2010-12-13,77.29794062
2010-12-14,77.33858376
2010-12-15,77.37923622
2010-12-16,77.419898
2010-12-17,77.4605691
2010-12-20,77.50124952
2010-12-21,77.54193927
2010-12-22,77.58263834
2010-12-23,77.62334675
2010-12-27,77.66406448
2010-12-28,77.70479155
2010-12-29,77.74552796
2010-12-30,77.78627371
2011-01-03,77.83291292
2011-01-04,77.87956436
2011-01-05,77.92622804
2011-01-06,77.97290397
2011-01-07,78.01959214
2011-01-10,78.06629255
2011-01-11,78.11300522
2011-01-12,78.15973014
2011-01-13,78.20646732
2011-01-14,78.25321676
2011-01-17,78.29997846
2011-01-18,78.34675244
2011-01-19,78.39353868
2011-01-20,78.44033719
2011-01-21,78.48714798
2011-01-24,78.53397106
2011-01-26,78.58080641
2011-01-27,78.62765405
2011-01-28,78.67451398
2011-01-31,78.72138621
2011-02-01,78.78067394
2011-02-02,78.83998133
2011-02-03,78.8993084
2011-02-04,78.95865516
2011-02-07,79.0180216
2011-02-08,79.07740773
2011-02-09,79.13681356
2011-02-10,79.1962391
2011-02-11,79.25568435
2011-02-14,79.31514933
2011-02-15,79.37463403
2011-02-16,79.43413846
2011-02-17,79.49366263
2011-02-18,79.55320655
2011-02-21,79.61277022
2011-02-22,79.67235365
2011-02-23,79.73195685
2011-02-24,79.79157982
2011-02-25,79.85122256
2011-02-28,79.9108851
2011-03-01,79.94795571
2011-03-02,79.98503396
2011-03-03,80.02211985
2011-03-04,80.05921339
2011-03-09,80.09631456
2011-03-10,80.13342338
2011-03-11,80.17053985
2011-03-14,80.20766396
2011-03-15,80.24479573
2011-03-16,80.28193514
2011-03-17,80.31908221
2011-03-18,80.35623693
2011-03-21,80.39339931
2011-03-22,80.43056934
2011-03-23,80.46774704
2011-03-24,80.50493239
2011-03-25,80.54212541
2011-03-28,80.57932609
2011-03-29,80.61653443
2011-03-30,80.65375045
2011-03-31,80.69097413
2011-04-01,80.718019
2011-04-04,80.74506791
2011-04-05,80.77212088
2011-04-06,80.79917789
2011-04-07,80.82623896
2011-04-08,80.85330407
2011-04-11,80.88037324
2011-04-12,80.90744645
2011-04-13,80.93452372
2011-04-14,80.96160505
2011-04-15,80.98869042
2011-04-18,81.01577985
2011-04-19,81.04287334
2011-04-20,81.06997087
2011-04-25,81.09707247
2011-04-26,81.12417812
2011-04-27,81.15128783
2011-04-28,81.1784016
2011-04-29,81.20551942
2011-05-02,81.23143838
2011-05-03,81.25736105
2011-05-04,81.28328743
2011-05-05,81.30921752
2011-05-06,81.33515131
2011-05-09,81.36108882
2011-05-10,81.38703003
2011-05-11,81.41297496
2011-05-12,81.43892359
2011-05-13,81.46487594
2011-05-16,81.490832
2011-05-17,81.51679178
2011-05-18,81.54275526
2011-05-19,81.56872246
2011-05-20,81.59469337
2011-05-23,81.620668
2011-05-24,81.64664635
2011-05-25,81.67262841
2011-05-26,81.69861418
2011-05-27,81.72460368
2011-05-30,81.75059689
2011-05-31,81.77659382
2011-06-01,81.76567772
2011-06-02,81.75476228
2011-06-03,81.7438475
2011-06-06,81.73293337
2011-06-07,81.72201989
2011-06-08,81.71110707
2011-06-09,81.70019491
2011-06-10,81.6892834
2011-06-13,81.67837255
2011-06-14,81.66746235
2011-06-15,81.65655281
2011-06-16,81.64564393
2011-06-17,81.63473569
2011-06-20,81.62382812
2011-06-21,81.6129212
2011-06-22,81.60201493
2011-06-24,81.59110932
2011-06-27,81.58020436
2011-06-28,81.56930006
2011-06-29,81.55839641
2011-06-30,81.54749342
2011-07-01,81.5402273
2011-07-04,81.53296148
2011-07-05,81.52569595
2011-07-06,81.5184307
2011-07-07,81.51116575
2011-07-08,81.50390109
2011-07-11,81.49663672
2011-07-12,81.48937264
2011-07-13,81.48210885
2011-07-14,81.47484535
2011-07-15,81.46758215
2011-07-18,81.46031923
2011-07-19,81.4530566
2011-07-20,81.44579427
2011-07-21,81.43853222
2011-07-22,81.43127047
2011-07-25,81.42400901
2011-07-26,81.41674783
2011-07-27,81.40948695
2011-07-28,81.40222636
2011-07-29,81.39496606
2011-08-01,81.42151424
2011-08-02,81.4480663
2011-08-03,81.47462225
2011-08-04,81.50118209
2011-08-05,81.52774581
2011-08-08,81.55431343
2011-08-09,81.58088493
2011-08-10,81.60746031
2011-08-11,81.63403959
2011-08-12,81.66062276
2011-08-15,81.68720982
2011-08-16,81.71380077
2011-08-17,81.74039561
2011-08-18,81.76699435
2011-08-19,81.79359697
2011-08-22,81.82020349
2011-08-23,81.84681391
2011-08-24,81.87342822
2011-08-25,81.90004642
2011-08-26,81.92666852
2011-08-29,81.95329452
2011-08-30,81.97992441
2011-08-31,82.0065582
2011-09-01,82.04586959
2011-09-02,82.08518947
2011-09-05,82.12451784
2011-09-06,82.16385471
2011-09-08,82.20320007
2011-09-09,82.24255393
2011-09-12,82.28191629
2011-09-13,82.32128716
2011-09-14,82.36066652
2011-09-15,82.4000544
2011-09-16,82.43945078
2011-09-19,82.47885566
2011-09-20,82.51826906
2011-09-21,82.55769098
2011-09-22,82.5971214
2011-09-23,82.63656035
2011-09-26,82.67600781
2011-09-27,82.71546379
2011-09-28,82.7549283
2011-09-29,82.79440133
2011-09-30,82.83388288
2011-10-03,82.86610108
2011-10-04,82.89832495
2011-10-05,82.9305545
2011-10-06,82.96278973
2011-10-07,82.99503064
2011-10-10,83.02727723
2011-10-11,83.05952951
2011-10-13,83.09178747
2011-10-14,83.12405111
2011-10-17,83.15632044
2011-10-18,83.18859545
2011-10-19,83.22087615
2011-10-20,83.25316254
2011-10-21,83.28545462
2011-10-24,83.31775239
2011-10-25,83.35005585
2011-10-26,83.382365
2011-10-27,83.41467985
2011-10-28,83.44700039
2011-10-31,83.47932663
2011-11-01,83.50983286
2011-11-03,83.54034416
2011-11-04,83.57086053
2011-11-07,83.60138197
2011-11-08,83.6319085
2011-11-09,83.66244009
2011-11-10,83.69297677
2011-11-11,83.72351852
2011-11-14,83.75406534
2011-11-16,83.78461725
2011-11-17,83.81517424
2011-11-18,83.84573631
2011-11-21,83.87630345
2011-11-22,83.90687569
2011-11-23,83.937453
2011-11-24,83.9680354
2011-11-25,83.99862288
2011-11-28,84.02921545
2011-11-29,84.05981311
2011-11-30,84.09041585
2011-12-01,84.08304796
2011-12-02,84.07568036
2011-12-05,84.06831306
2011-12-06,84.06094605
2011-12-07,84.05357934
2011-12-08,84.04621293
2011-12-09,84.0388468
2011-12-12,84.03148098
2011-12-13,84.02411544
2011-12-14,84.01675021
2011-12-15,84.00938526
2011-12-16,84.00202062
2011-12-19,83.99465626
2011-12-20,83.98729221
2011-12-21,83.97992844
2011-12-22,83.97256497
2011-12-23,83.9652018
2011-12-26,83.95783892
2011-12-27,83.95047633
2011-12-28,83.94311404
2011-12-29,83.93575205
2012-01-02,83.95106154
2012-01-03,83.9663723
2012-01-04,83.98168434
2012-01-05,83.99699765
2012-01-06,84.01231223
2012-01-09,84.0276281
2012-01-10,84.04294523
2012-01-11,84.05826364
2012-01-12,84.07358333
2012-01-13,84.08890429
2012-01-16,84.10422652
2012-01-17,84.11955003
2012-01-18,84.13487482
2012-01-19,84.15020088
2012-01-20,84.16552822
2012-01-23,84.18085683
2012-01-24,84.19618672
2012-01-26,84.21151789
2012-01-27,84.22685033
2012-01-30,84.24218404
2012-01-31,84.25751904
2012-02-01,84.25383282
2012-02-02,84.25014667
2012-02-03,84.2464606
2012-02-06,84.2427746
2012-02-07,84.23908868
2012-02-08,84.23540283
2012-02-09,84.23171705
2012-02-10,84.22803135
2012-02-13,84.22434572
2012-02-14,84.22066016
2012-02-15,84.21697468
2012-02-16,84.21328927
2012-02-17,84.20960394
2012-02-22,84.20591868
2012-02-23,84.20223349
2012-02-24,84.19854837
2012-02-27,84.19486334
2012-02-28,84.19117837
2012-02-29,84.18749348
2012-03-01,84.21383897
2012-03-02,84.24018823
2012-03-05,84.26654126
2012-03-06,84.29289806
2012-03-07,84.31925863
2012-03-08,84.34562297
2012-03-09,84.37199108
2012-03-12,84.39836297
2012-03-13,84.42473862
2012-03-14,84.45111805
2012-03-15,84.47750125
2012-03-16,84.50388823
2012-03-19,84.53027897
2012-03-20,84.5566735
2012-03-21,84.5830718
2012-03-22,84.60947387
2012-03-23,84.63587972
2012-03-26,84.66228935
2012-03-27,84.68870276
2012-03-28,84.71511994
2012-03-29,84.74154091
2012-03-30,84.76796565
2012-04-02,84.82010269
2012-04-03,84.87225444
2012-04-04,84.92442091
2012-04-05,84.97660209
2012-04-09,85.02879801
2012-04-10,85.08100865
2012-04-11,85.13323402
2012-04-12,85.18547413
2012-04-13,85.23772898
2012-04-16,85.28999857
2012-04-17,85.34228292
2012-04-18,85.39458202
2012-04-19,85.44689587
2012-04-20,85.49922449
2012-04-23,85.55156787
2012-04-24,85.60392602
2012-04-25,85.65629895
2012-04-26,85.70868666
2012-04-27,85.76108914
2012-04-30,85.81350642
2012-05-02,85.87637362
2012-05-03,85.93926209
2012-05-04,86.00217183
2012-05-07,86.06510286
2012-05-08,86.12805519
2012-05-09,86.19102881
2012-05-10,86.25402374
2012-05-11,86.31703998
2012-05-14,86.38007754
2012-05-15,86.44313643
2012-05-16,86.50621665
2012-05-17,86.56931822
2012-05-18,86.63244113
2012-05-21,86.69558541
2012-05-22,86.75875104
2012-05-23,86.82193805
2012-05-24,86.88514644
2012-05-25,86.94837621
2012-05-28,87.01162737
2012-05-29,87.07489994
2012-05-30,87.13819391
2012-05-31,87.2015093
2012-06-01,87.24256282
2012-06-04,87.28362534
2012-06-05,87.32469687
2012-06-06,87.3657774
2012-06-08,87.40686695
2012-06-11,87.4479655
2012-06-12,87.48907307
2012-06-13,87.53018965
2012-06-14,87.57131525
2012-06-15,87.61244987
2012-06-18,87.65359351
2012-06-19,87.69474617
2012-06-20,87.73590786
2012-06-21,87.77707857
2012-06-22,87.81825832
2012-06-25,87.85944709
2012-06-26,87.9006449
2012-06-27,87.94185174
2012-06-28,87.98306761
2012-06-29,88.02429253
2012-07-02,88.10773751
2012-07-03,88.19121952
2012-07-04,88.27473858
2012-07-05,88.3582947
2012-07-06,88.44188791
2012-07-10,88.52551822
2012-07-11,88.60918564
2012-07-12,88.69289019
2012-07-13,88.77663189
2012-07-16,88.86041076
2012-07-17,88.9442268
2012-07-18,89.02808005
2012-07-19,89.1119705
2012-07-20,89.19589819
2012-07-23,89.27986313
2012-07-24,89.36386533
2012-07-25,89.4479048
2012-07-26,89.53198158
2012-07-27,89.61609567
2012-07-30,89.70024709
2012-07-31,89.78443585
2012-08-01,89.87428031
2012-08-02,89.9641673
2012-08-03,90.05409684
2012-08-06,90.14406896
2012-08-07,90.23408367
2012-08-08,90.32414099
2012-08-09,90.41424095
2012-08-10,90.50438355
2012-08-13,90.59456884
2012-08-14,90.68479682
2012-08-15,90.77506751
2012-08-16,90.86538093
2012-08-17,90.95573711
2012-08-20,91.04613607
2012-08-21,91.13657782
2012-08-22,91.22706238
2012-08-23,91.31758978
2012-08-24,91.40816004
2012-08-27,91.49877317
2012-08-28,91.5894292
2012-08-29,91.68012815
2012-08-30,91.77087004
2012-08-31,91.86165488
2012-09-03,91.92340114
2012-09-04,91.98516727
2012-09-05,92.04695329
2012-09-06,92.10875918
2012-09-10,92.17058497
2012-09-11,92.23243065
2012-09-12,92.29429624
2012-09-13,92.35618174
2012-09-14,92.41808716
2012-09-17,92.48001249
2012-09-18,92.54195776
2012-09-19,92.60392296
2012-09-20,92.66590811
2012-09-21,92.7279132
2012-09-24,92.78993825
2012-09-25,92.85198326
2012-09-26,92.91404823
2012-09-27,92.97613319
2012-09-28,93.03823812
2012-10-01,93.03952491
2012-10-02,93.04081172
2012-10-03,93.04209853
2012-10-04,93.04338536
2012-10-05,93.04467219
2012-10-08,93.04595903
2012-10-09,93.04724588
2012-10-10,93.04853273
2012-10-11,93.0498196
2012-10-15,93.05110648
2012-10-16,93.05239336
2012-10-17,93.05368025
2012-10-18,93.05496715
2012-10-19,93.05625406
2012-10-22,93.05754098
2012-10-23,93.0588279
2012-10-24,93.06011484
2012-10-25,93.06140178
2012-10-26,93.06268873
2012-10-29,93.06397569
2012-10-30,93.06526266
2012-10-31,93.06654964
2012-11-01,93.06461869
2012-11-05,93.06268777
2012-11-06,93.06075686
2012-11-07,93.05882597
2012-11-08,93.0568951
2012-11-09,93.05496425
2012-11-12,93.05303342
2012-11-13,93.05110261
2012-11-14,93.04917182
2012-11-16,93.04724105
2012-11-19,93.0453103
2012-11-21,93.04337957
2012-11-22,93.04144885
2012-11-23,93.03951816
2012-11-26,93.03758748
2012-11-27,93.03565683
2012-11-28,93.03372619
2012-11-29,93.03179557
2012-11-30,93.02986497
2012-12-03,93.07347525
2012-12-04,93.11709537
2012-12-05,93.16072535
2012-12-06,93.20436518
2012-12-07,93.24801488
2012-12-10,93.29167443
2012-12-11,93.33534385
2012-12-12,93.37902314
2012-12-13,93.4227123
2012-12-14,93.46641132
2012-12-17,93.51012022
2012-12-18,93.55383899
2012-12-19,93.59756764
2012-12-20,93.64130617
2012-12-21,93.68505458
2012-12-26,93.72881288
2012-12-27,93.77258106
2012-12-28,93.81635912
2013-01-02,93.83828896
2013-01-03,93.86022128
2013-01-04,93.88215608
2013-01-07,93.90409336
2013-01-08,93.92603313
2013-01-09,93.94797537
2013-01-10,93.9699201
2013-01-11,93.99186731
2013-01-14,94.01381701
2013-01-15,94.03576919
2013-01-16,94.05772385
2013-01-17,94.079681
2013-01-18,94.10164063
2013-01-21,94.12360274
2013-01-22,94.14556735
2013-01-23,94.16753443
2013-01-24,94.189504
2013-01-28,94.21147606
2013-01-29,94.2334506
2013-01-30,94.25542763
2013-01-31,94.27740715
2013-02-01,94.29616103
2013-02-04,94.31491671
2013-02-05,94.33367421
2013-02-06,94.35243352
2013-02-07,94.37119464
2013-02-08,94.38995756
2013-02-13,94.4087223
2013-02-14,94.42748886
2013-02-15,94.44625722
2013-02-18,94.4650274
2013-02-19,94.48379938
2013-02-20,94.50257318
2013-02-21,94.52134879
2013-02-22,94.54012622
2013-02-25,94.55890545
2013-02-26,94.5776865
2013-02-27,94.59646936
2013-02-28,94.61525404
2013-03-01,94.6288633
2013-03-04,94.64247351
2013-03-05,94.65608467
2013-03-06,94.66969679
2013-03-07,94.68330985
2013-03-08,94.69692387
2013-03-11,94.71053884
2013-03-12,94.72415477
2013-03-13,94.73777164
2013-03-14,94.75138947
2013-03-15,94.76500825
2013-03-18,94.77862798
2013-03-19,94.79224866
2013-03-20,94.8058703
2013-03-21,94.81949289
2013-03-22,94.83311643
2013-03-25,94.84674092
2013-03-26,94.86036637
2013-03-27,94.87399277
2013-03-28,94.88762012
2013-04-01,94.89735745
2013-04-02,94.90709526
2013-04-03,94.91683355
2013-04-04,94.92657234
2013-04-05,94.9363116
2013-04-08,94.94605136
2013-04-09,94.9557916
2013-04-10,94.96553233
2013-04-11,94.97527355
2013-04-12,94.98501525
2013-04-15,94.99475744
2013-04-16,95.00450012
2013-04-17,95.01424328
2013-04-18,95.02398693
2013-04-19,95.03373107
2013-04-22,95.04347569
2013-04-23,95.0532208
2013-04-24,95.0629664
2013-04-25,95.07271248
2013-04-26,95.08245905
2013-04-29,95.09220611
2013-04-30,95.10195366
2013-05-02,95.10195366
2013-05-03,95.10195366
2013-05-06,95.10195366
2013-05-07,95.10195366
2013-05-08,95.10195366
2013-05-09,95.10195366
2013-05-10,95.10195366
2013-05-13,95.10195366
2013-05-14,95.10195366
2013-05-15,95.10195366
2013-05-16,95.10195366
2013-05-17,95.10195366
2013-05-20,95.10195366
2013-05-21,95.10195366
2013-05-22,95.10195366
2013-05-23,95.10195366
2013-05-24,95.10195366
2013-05-27,95.10195366
2013-05-28,95.10195366
2013-05-29,95.10195366
2013-05-31,95.10195366
2013-06-03,95.1505532
2013-06-04,95.19916485
2013-06-05,95.2477886
2013-06-06,95.29642447
2013-06-07,95.34507246
2013-06-10,95.39373256
2013-06-11,95.44240478
2013-06-12,95.49108913
2013-06-13,95.5397856
2013-06-14,95.58849421
2013-06-17,95.63721495
2013-06-18,95.68594782
2013-06-19,95.73469284
2013-06-20,95.78344999
2013-06-21,95.83221929
2013-06-24,95.88100074
2013-06-25,95.92979434
2013-06-26,95.9786001
2013-06-27,96.02741801
2013-06-28,96.07624808
2013-07-01,96.09322004
2013-07-02,96.11019347
2013-07-03,96.12716836
2013-07-04,96.14414472
2013-07-05,96.16112256
2013-07-08,96.17810186
2013-07-10,96.19508263
2013-07-11,96.21206488
2013-07-12,96.22904859
2013-07-15,96.24603377
2013-07-16,96.26302042
2013-07-17,96.28000855
2013-07-18,96.29699814
2013-07-19,96.3139892
2013-07-22,96.33098174
2013-07-23,96.34797574
2013-07-24,96.36497122
2013-07-25,96.38196817
2013-07-26,96.39896659
2013-07-29,96.41596648
2013-07-30,96.43296784
2013-07-31,96.44997067
2013-08-01,96.45978606
2013-08-02,96.46960193
2013-08-05,96.4794183
2013-08-06,96.48923515
2013-08-07,96.4990525
2013-08-08,96.50887033
2013-08-09,96.51868866
2013-08-12,96.52850748
2013-08-13,96.53832679
2013-08-14,96.54814658
2013-08-15,96.55796687
2013-08-16,96.56778765
2013-08-19,96.57760893
2013-08-20,96.58743069
2013-08-21,96.59725294
2013-08-22,96.60707568
2013-08-23,96.61689892
2013-08-26,96.62672264
2013-08-27,96.63654686
2013-08-28,96.64637156
2013-08-29,96.65619676
2013-08-30,96.66602245
2013-09-02,96.76364948
2013-09-03,96.86132497
2013-09-04,96.95904895
2013-09-05,97.05682144
2013-09-06,97.15464247
2013-09-09,97.25251206
2013-09-10,97.35043022
2013-09-11,97.448397
2013-09-12,97.54641241
2013-09-13,97.64447648
2013-09-16,97.74258922
2013-09-17,97.84075067
2013-09-18,97.93896085
2013-09-19,98.03721978
2013-09-20,98.13552748
2013-09-23,98.23388399
2013-09-24,98.33228932
2013-09-25,98.43074351
2013-09-26,98.52924656
2013-09-27,98.62779851
2013-09-30,98.72639939
2013-10-01,98.78313215
2013-10-02,98.83988111
2013-10-03,98.89664627
2013-10-04,98.95342764
2013-10-07,99.01022521
2013-10-08,99.067039
2013-10-09,99.12386901
2013-10-10,99.18071525
2013-10-11,99.23757771
2013-10-14,99.2944564
2013-10-15,99.35135134
2013-10-16,99.40826251
2013-10-17,99.46518994
2013-10-18,99.52213361
2013-10-21,99.57909354
2013-10-22,99.63606973
2013-10-23,99.69306219
2013-10-24,99.75007092
2013-10-25,99.80709592
2013-10-28,99.8641372
2013-10-29,99.92119477
2013-10-30,99.97826862
2013-10-31,100.0353588
2013-11-01,100.0546685
2013-11-04,100.07398
2013-11-05,100.0932935
2013-11-06,100.1126088
2013-11-07,100.1319259
2013-11-08,100.1512449
2013-11-11,100.1705658
2013-11-12,100.1898886
2013-11-13,100.2092132
2013-11-14,100.2285397
2013-11-18,100.247868
2013-11-19,100.2671982
2013-11-21,100.2865303
2013-11-22,100.3058642
2013-11-25,100.3252001
2013-11-26,100.3445377
2013-11-27,100.3638773
2013-11-28,100.3832187
2013-11-29,100.402562
2013-12-02,100.4425267
2013-12-03,100.4824994
2013-12-04,100.5224801
2013-12-05,100.5624687
2013-12-06,100.6024654
2013-12-09,100.64247
2013-12-10,100.6824825
2013-12-11,100.7225031
2013-12-12,100.7625316
2013-12-13,100.8025681
2013-12-16,100.8426127
2013-12-17,100.8826651
2013-12-18,100.9227256
2013-12-19,100.9627941
2013-12-20,101.0028705
2013-12-23,101.042955
2013-12-24,101.0830474
2013-12-25,101.1231479
2013-12-26,101.1632563
